receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,rx_counter,bridge_safe_mode,bridge_allow_motion,unmapped_json
1,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:08.918447-04:00,1787187068,918417741,1787187068918417741,,,,,1790,,,0,0,1790,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,225,False,True,
2,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:09.028671-04:00,1787187069,28665867,1787187069028665867,110.248126,,,,1791,1790,1,0,0,1791,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,225,False,True,
3,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:09.136315-04:00,1787187069,136298209,1787187069136298209,107.632342,,,,1792,1791,1,0,0,1792,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,225,False,True,
4,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:09.247684-04:00,1787187069,247673992,1787187069247673992,111.375783,,,,1793,1792,1,0,0,1793,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,225,False,True,
5,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:09.434592-04:00,1787187069,434581616,1787187069434581616,186.907624,,,,1794,1793,1,0,0,1794,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,226,False,True,
6,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:09.544044-04:00,1787187069,544028411,1787187069544028411,109.446795,,,,1795,1794,1,0,0,1795,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,226,False,True,
7,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:09.654455-04:00,1787187069,654427612,1787187069654427612,110.399201,,,,1796,1795,1,0,0,1796,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,226,False,True,
8,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:09.766622-04:00,1787187069,766617379,1787187069766617379,112.189767,,,,1797,1796,1,0,0,1797,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,226,False,True,
9,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:09.947501-04:00,1787187069,947489451,1787187069947489451,180.872072,,,,1798,1797,1,0,0,1798,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,227,False,True,
10,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:10.062747-04:00,1787187070,62735232,1787187070062735232,115.245781,,,,1799,1798,1,0,0,1799,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,227,False,True,
11,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:10.176947-04:00,1787187070,176929610,1787187070176929610,114.194378,,,,1800,1799,1,0,0,1800,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,227,False,True,
12,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:10.290640-04:00,1787187070,290634736,1787187070290634736,113.705126,,,,1801,1800,1,0,0,1801,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,227,False,True,
13,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:10.469291-04:00,1787187070,469278475,1787187070469278475,178.643739,,,,1802,1801,1,0,0,1802,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,228,False,True,
14,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:10.577104-04:00,1787187070,577091398,1787187070577091398,107.812923,,,,1803,1802,1,0,0,1803,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,228,False,True,
15,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:10.687185-04:00,1787187070,687155878,1787187070687155878,110.06448,,,,1804,1803,1,0,0,1804,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,228,False,True,
16,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:10.799170-04:00,1787187070,799164634,1787187070799164634,112.008756,,,,1805,1804,1,0,0,1805,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,228,False,True,
17,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:10.973880-04:00,1787187070,973875215,1787187070973875215,174.710581,,,,1806,1805,1,0,0,1806,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,229,False,True,
18,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:11.087158-04:00,1787187071,87147424,1787187071087147424,113.272209,,,,1807,1806,1,0,0,1807,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,229,False,True,
19,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:11.202609-04:00,1787187071,202597411,1787187071202597411,115.449987,,,,1808,1807,1,0,0,1808,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,229,False,True,
20,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:11.316778-04:00,1787187071,316766181,1787187071316766181,114.16877,,,,1809,1808,1,0,0,1809,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,229,False,True,
21,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:11.494454-04:00,1787187071,494430212,1787187071494430212,177.664031,,,,1810,1809,1,0,0,1810,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,230,False,True,
22,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:11.605191-04:00,1787187071,605178972,1787187071605178972,110.74876,,,,1811,1810,1,0,0,1811,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,230,False,True,
23,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:11.718595-04:00,1787187071,718566108,1787187071718566108,113.387136,,,,1812,1811,1,0,0,1812,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,230,False,True,
24,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:11.831168-04:00,1787187071,831157433,1787187071831157433,112.591325,,,,1813,1812,1,0,0,1813,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,230,False,True,
25,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:12.006998-04:00,1787187072,6979600,1787187072006979600,175.822167,,,,1814,1813,1,0,0,1814,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,231,False,True,
26,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:12.118817-04:00,1787187072,118811693,1787187072118811693,111.832093,,,,1815,1814,1,0,0,1815,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,231,False,True,
27,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:12.234857-04:00,1787187072,234845591,1787187072234845591,116.033898,,,,1816,1815,1,0,0,1816,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,231,False,True,
28,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-19T20:51:12.346787-04:00,1787187072,346781440,1787187072346781440,111.935849,,,,1817,1816,1,0,0,1817,AxisTarget,1,False,True,True,False,9.0,-90.0,90.0,0.0,90.0,0.0,439.521301,-69.613335,810.0,171.0,0.0,-180.0,231,False,True,
